,Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
935139,581743,2008,20701095,LeBron James,CLE,"MAR 30, 2008",CLE vs. PHI,W,42,11,18.0,0.611,1.0,2.0,0.5,3,3.0,1.0,3.0,6.0,9.0,9.0,3.0,1.0,1.0,4.0,26,7.0,0
935140,581742,2008,20701114,LeBron James,CLE,"APR 02, 2008",CLE @ CHA,W,31,11,19.0,0.579,1.0,4.0,0.25,6,6.0,1.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,6.0,29,3.0,0
935141,581741,2008,20701123,LeBron James,CLE,"APR 03, 2008",CLE vs. CHI,L,39,10,24.0,0.417,3.0,7.0,0.429,10,14.0,0.714,0.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,33,-1.0,0
935142,581740,2008,20701137,LeBron James,CLE,"APR 05, 2008",CLE vs. ORL,L,42,6,22.0,0.273,1.0,5.0,0.2,4,8.0,0.5,5.0,2.0,7.0,9.0,2.0,2.0,5.0,1.0,17,-15.0,0
935143,581738,2008,20701179,LeBron James,CLE,"APR 11, 2008",CLE @ CHI,L,38,13,21.0,0.619,2.0,6.0,0.333,6,12.0,0.5,0.0,6.0,6.0,2.0,3.0,0.0,3.0,2.0,34,-10.0,0
935144,581749,2008,20700992,LeBron James,CLE,"MAR 17, 2008",CLE @ ORL,L,42,11,22.0,0.5,1.0,4.0,0.25,7,11.0,0.636,2.0,7.0,9.0,6.0,0.0,1.0,3.0,1.0,30,-7.0,0
935145,581737,2008,20701197,LeBron James,CLE,"APR 13, 2008",CLE vs. MIA,W,35,3,9.0,0.333,0.0,1.0,0.0,7,9.0,0.778,0.0,11.0,11.0,7.0,1.0,2.0,5.0,1.0,13,-3.0,0
935146,581736,2008,20701204,LeBron James,CLE,"APR 14, 2008",CLE @ PHI,W,42,10,18.0,0.556,1.0,2.0,0.5,6,12.0,0.5,1.0,3.0,4.0,5.0,2.0,1.0,5.0,3.0,27,-5.0,0
935147,581735,2008,20800001,LeBron James,CLE,"OCT 28, 2008",CLE @ BOS,L,36,9,21.0,0.429,0.0,4.0,0.0,4,8.0,0.5,1.0,6.0,7.0,6.0,2.0,1.0,3.0,4.0,22,-3.0,0
935148,581734,2008,20800016,LeBron James,CLE,"OCT 30, 2008",CLE vs. CHA,W,30,7,15.0,0.467,0.0,2.0,0.0,8,12.0,0.667,2.0,7.0,9.0,9.0,0.0,1.0,5.0,3.0,22,10.0,0
935149,581733,2008,20800033,LeBron James,CLE,"NOV 01, 2008",CLE @ NOH,L,38,6,15.0,0.4,0.0,3.0,0.0,3,4.0,0.75,2.0,5.0,7.0,13.0,3.0,0.0,5.0,3.0,15,-8.0,0
935150,581732,2008,20800046,LeBron James,CLE,"NOV 03, 2008",CLE @ DAL,W,34,8,20.0,0.4,0.0,2.0,0.0,13,15.0,0.867,2.0,6.0,8.0,3.0,2.0,1.0,1.0,1.0,29,13.0,0
935151,581731,2008,20800055,LeBron James,CLE,"NOV 05, 2008",CLE vs. CHI,W,36,13,23.0,0.565,0.0,2.0,0.0,15,16.0,0.938,2.0,7.0,9.0,6.0,4.0,0.0,5.0,1.0,41,22.0,0
935152,581730,2008,20800070,LeBron James,CLE,"NOV 07, 2008",CLE vs. IND,W,39,11,24.0,0.458,1.0,6.0,0.167,4,7.0,0.571,2.0,7.0,9.0,8.0,1.0,4.0,4.0,2.0,27,-3.0,0
935153,581748,2008,20701011,LeBron James,CLE,"MAR 19, 2008",CLE vs. DET,W,41,11,19.0,0.579,2.0,5.0,0.4,6,7.0,0.857,3.0,4.0,7.0,6.0,1.0,1.0,0.0,0.0,30,15.0,0
935154,581750,2008,20700987,LeBron James,CLE,"MAR 16, 2008",CLE vs. CHA,W,42,11,24.0,0.458,1.0,3.0,0.333,10,16.0,0.625,2.0,5.0,7.0,10.0,1.0,2.0,1.0,2.0,33,17.0,0
935155,581771,2008,20700690,LeBron James,CLE,"FEB 02, 2008",CLE vs. LAC,W,44,8,19.0,0.421,1.0,4.0,0.25,11,16.0,0.688,0.0,11.0,11.0,7.0,2.0,1.0,3.0,2.0,28,15.0,0
935156,581761,2008,20700826,LeBron James,CLE,"FEB 24, 2008",CLE vs. MEM,W,39,10,17.0,0.588,1.0,4.0,0.25,4,5.0,0.8,1.0,6.0,7.0,11.0,3.0,1.0,6.0,2.0,25,19.0,0
935157,581769,2008,20700724,LeBron James,CLE,"FEB 07, 2008",CLE @ HOU,L,41,12,23.0,0.522,2.0,5.0,0.4,6,11.0,0.545,1.0,6.0,7.0,6.0,2.0,2.0,3.0,0.0,32,-11.0,0
935158,581768,2008,20700730,LeBron James,CLE,"FEB 08, 2008",CLE @ ATL,W,44,11,24.0,0.458,0.0,3.0,0.0,4,4.0,1.0,4.0,7.0,11.0,7.0,2.0,1.0,1.0,2.0,26,5.0,0
935159,581745,2008,20701062,LeBron James,CLE,"MAR 26, 2008",CLE vs. NOH,L,41,6,14.0,0.429,1.0,2.0,0.5,8,10.0,0.8,0.0,3.0,3.0,8.0,2.0,2.0,2.0,2.0,21,-3.0,0
935160,581714,2008,20800318,LeBron James,CLE,"DEC 10, 2008",CLE @ PHI,W,39,10,22.0,0.455,2.0,6.0,0.333,7,8.0,0.875,2.0,2.0,4.0,5.0,0.0,2.0,1.0,4.0,29,-1.0,0
935161,581713,2008,20800326,LeBron James,CLE,"DEC 12, 2008",CLE vs. PHI,W,37,9,21.0,0.429,1.0,4.0,0.25,9,12.0,0.75,3.0,4.0,7.0,7.0,1.0,3.0,0.0,2.0,28,13.0,0
935162,581712,2008,20800337,LeBron James,CLE,"DEC 13, 2008",CLE @ ATL,L,46,10,19.0,0.526,2.0,7.0,0.286,11,12.0,0.917,2.0,4.0,6.0,9.0,4.0,1.0,1.0,2.0,33,1.0,0
935163,581711,2008,20800372,LeBron James,CLE,"DEC 17, 2008",CLE @ MIN,W,40,14,20.0,0.7,2.0,6.0,0.333,2,4.0,0.5,0.0,6.0,6.0,3.0,2.0,2.0,0.0,1.0,32,22.0,0
935164,581710,2008,20800388,LeBron James,CLE,"DEC 19, 2008",CLE @ DEN,W,39,13,20.0,0.65,0.0,2.0,0.0,7,8.0,0.875,3.0,7.0,10.0,8.0,0.0,0.0,6.0,3.0,33,14.0,0
935165,581709,2008,20800402,LeBron James,CLE,"DEC 21, 2008",CLE @ OKC,W,43,14,24.0,0.583,2.0,4.0,0.5,1,2.0,0.5,2.0,2.0,4.0,7.0,3.0,1.0,3.0,1.0,31,16.0,0
935166,581770,2008,20700708,LeBron James,CLE,"FEB 05, 2008",CLE vs. BOS,W,42,11,21.0,0.524,4.0,8.0,0.5,7,10.0,0.7,1.0,8.0,9.0,12.0,5.0,2.0,7.0,5.0,33,12.0,0
935167,581772,2008,20700672,LeBron James,CLE,"JAN 30, 2008",CLE @ POR,W,44,13,29.0,0.448,3.0,6.0,0.5,8,12.0,0.667,2.0,12.0,14.0,4.0,2.0,2.0,4.0,3.0,37,3.0,0
935168,581715,2008,20800305,LeBron James,CLE,"DEC 09, 2008",CLE vs. TOR,W,30,11,18.0,0.611,2.0,5.0,0.4,7,8.0,0.875,0.0,5.0,5.0,4.0,3.0,0.0,2.0,1.0,31,19.0,0
935169,581716,2008,20800287,LeBron James,CLE,"DEC 06, 2008",CLE @ CHA,W,28,8,17.0,0.471,2.0,4.0,0.5,7,8.0,0.875,2.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,25,27.0,0
935170,581717,2008,20800279,LeBron James,CLE,"DEC 05, 2008",CLE vs. IND,W,38,4,12.0,0.333,0.0,4.0,0.0,3,4.0,0.75,2.0,6.0,8.0,11.0,1.0,3.0,2.0,2.0,11,32.0,0
935171,581718,2008,20800265,LeBron James,CLE,"DEC 03, 2008",CLE vs. NYK,W,28,5,10.0,0.5,1.0,4.0,0.25,10,10.0,1.0,0.0,5.0,5.0,6.0,5.0,1.0,0.0,0.0,21,30.0,0
935172,581726,2008,20800135,LeBron James,CLE,"NOV 15, 2008",CLE vs. UTA,W,42,13,21.0,0.619,3.0,7.0,0.429,9,11.0,0.818,3.0,2.0,5.0,7.0,2.0,2.0,2.0,2.0,38,33.0,0
935173,581705,2008,20800460,LeBron James,CLE,"DEC 30, 2008",CLE @ MIA,L,43,12,24.0,0.5,3.0,8.0,0.375,11,14.0,0.786,0.0,2.0,2.0,7.0,0.0,2.0,5.0,2.0,38,-6.0,0
935174,581706,2008,20800446,LeBron James,CLE,"DEC 28, 2008",CLE vs. MIA,W,43,12,19.0,0.632,2.0,4.0,0.5,7,12.0,0.583,0.0,6.0,6.0,9.0,0.0,1.0,2.0,1.0,33,8.0,0
935175,581707,2008,20800424,LeBron James,CLE,"DEC 25, 2008",CLE vs. WAS,W,38,6,13.0,0.462,0.0,2.0,0.0,6,10.0,0.6,0.0,5.0,5.0,6.0,3.0,1.0,3.0,1.0,18,-4.0,0
935176,581708,2008,20800411,LeBron James,CLE,"DEC 23, 2008",CLE vs. HOU,W,38,11,23.0,0.478,0.0,3.0,0.0,5,7.0,0.714,1.0,8.0,9.0,5.0,3.0,1.0,7.0,2.0,27,14.0,0
935177,581725,2008,20800154,LeBron James,CLE,"NOV 18, 2008",CLE @ NJN,W,36,9,20.0,0.45,1.0,4.0,0.25,12,17.0,0.706,0.0,8.0,8.0,4.0,0.0,1.0,3.0,3.0,31,17.0,0
935178,581724,2008,20800160,LeBron James,CLE,"NOV 19, 2008",CLE @ DET,L,39,8,21.0,0.381,0.0,4.0,0.0,9,10.0,0.9,1.0,5.0,6.0,6.0,4.0,0.0,3.0,1.0,25,-5.0,0
935179,581723,2008,20800186,LeBron James,CLE,"NOV 22, 2008",CLE vs. ATL,W,37,8,19.0,0.421,1.0,4.0,0.25,7,7.0,1.0,1.0,6.0,7.0,8.0,2.0,0.0,2.0,3.0,24,16.0,0
935180,581722,2008,20800206,LeBron James,CLE,"NOV 25, 2008",CLE @ NYK,W,30,7,14.0,0.5,3.0,7.0,0.429,9,11.0,0.818,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,26,17.0,0
935181,581721,2008,20800211,LeBron James,CLE,"NOV 26, 2008",CLE vs. OKC,W,17,7,12.0,0.583,0.0,1.0,0.0,0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,14,24.0,0
935182,581720,2008,20800227,LeBron James,CLE,"NOV 28, 2008",CLE vs. GSW,W,31,9,13.0,0.692,3.0,4.0,0.75,2,4.0,0.5,1.0,6.0,7.0,8.0,3.0,1.0,2.0,2.0,23,24.0,0
935183,581719,2008,20800243,LeBron James,CLE,"NOV 29, 2008",CLE @ MIL,W,41,12,27.0,0.444,1.0,5.0,0.2,7,10.0,0.7,1.0,6.0,7.0,5.0,2.0,1.0,3.0,3.0,32,7.0,0
935184,581746,2008,20701036,LeBron James,CLE,"MAR 22, 2008",CLE @ MIL,L,39,9,25.0,0.36,3.0,9.0,0.333,8,10.0,0.8,4.0,7.0,11.0,4.0,2.0,0.0,4.0,3.0,29,-12.0,0
935185,581747,2008,20701024,LeBron James,CLE,"MAR 21, 2008",CLE vs. TOR,W,41,14,22.0,0.636,1.0,3.0,0.333,0,0.0,0.0,0.0,12.0,12.0,5.0,1.0,0.0,5.0,1.0,29,-3.0,0
935186,581739,2008,20701168,LeBron James,CLE,"APR 09, 2008",CLE vs. NJN,W,35,11,21.0,0.524,1.0,4.0,0.25,10,13.0,0.769,4.0,3.0,7.0,8.0,1.0,2.0,0.0,2.0,33,10.0,0
935187,581783,2008,20700477,LeBron James,CLE,"JAN 04, 2008",CLE vs. SAC,W,45,7,18.0,0.389,1.0,6.0,0.167,9,12.0,0.75,1.0,7.0,8.0,10.0,5.0,1.0,3.0,1.0,24,7.0,0
935188,581784,2008,20700460,LeBron James,CLE,"JAN 02, 2008",CLE vs. ATL,W,40,13,22.0,0.591,1.0,3.0,0.333,9,11.0,0.818,1.0,4.0,5.0,6.0,2.0,1.0,2.0,1.0,36,7.0,0
935189,581782,2008,20700490,LeBron James,CLE,"JAN 06, 2008",CLE @ TOR,W,46,14,29.0,0.483,4.0,8.0,0.5,7,12.0,0.583,3.0,8.0,11.0,8.0,0.0,0.0,1.0,1.0,39,-1.0,0
935190,581781,2008,20700503,LeBron James,CLE,"JAN 08, 2008",CLE vs. SEA,W,35,8,18.0,0.444,0.0,3.0,0.0,6,6.0,1.0,2.0,6.0,8.0,3.0,2.0,0.0,4.0,2.0,22,13.0,0
935191,581780,2008,20700510,LeBron James,CLE,"JAN 09, 2008",CLE @ ATL,L,43,13,22.0,0.591,0.0,4.0,0.0,5,9.0,0.556,3.0,7.0,10.0,6.0,3.0,1.0,3.0,3.0,31,-7.0,0
935192,581779,2008,20700527,LeBron James,CLE,"JAN 11, 2008",CLE vs. CHA,W,50,10,20.0,0.5,2.0,7.0,0.286,9,15.0,0.6,5.0,14.0,19.0,8.0,4.0,3.0,8.0,3.0,31,-2.0,0
935193,581778,2008,20700558,LeBron James,CLE,"JAN 15, 2008",CLE @ MEM,W,47,18,28.0,0.643,6.0,12.0,0.5,9,16.0,0.563,3.0,5.0,8.0,9.0,3.0,1.0,4.0,1.0,51,10.0,0
935194,581777,2008,20700570,LeBron James,CLE,"JAN 17, 2008",CLE @ SAS,W,39,9,24.0,0.375,1.0,5.0,0.2,8,12.0,0.667,3.0,6.0,9.0,7.0,0.0,2.0,3.0,1.0,27,-11.0,0
935195,581773,2008,20700643,LeBron James,CLE,"JAN 27, 2008",CLE @ LAL,W,44,16,32.0,0.5,1.0,5.0,0.2,8,12.0,0.667,3.0,6.0,9.0,4.0,2.0,0.0,5.0,4.0,41,-3.0,0
935196,581776,2008,20700606,LeBron James,CLE,"JAN 21, 2008",CLE @ MIA,W,40,11,26.0,0.423,1.0,4.0,0.25,5,5.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,5.0,4.0,28,12.0,0
935197,581775,2008,20700612,LeBron James,CLE,"JAN 23, 2008",CLE vs. WAS,W,31,7,13.0,0.538,1.0,3.0,0.333,8,9.0,0.889,2.0,6.0,8.0,8.0,2.0,1.0,0.0,2.0,23,31.0,0
935198,581774,2008,20700627,LeBron James,CLE,"JAN 25, 2008",CLE vs. PHX,L,39,14,30.0,0.467,0.0,1.0,0.0,8,10.0,0.8,2.0,5.0,7.0,5.0,2.0,0.0,1.0,3.0,36,-12.0,0
959854,581658,2009,20801162,LeBron James,CLE,"APR 08, 2009",CLE vs. WAS,W,31,7,15.0,0.467,0.0,2.0,0.0,7,8.0,0.875,0.0,6.0,6.0,7.0,3.0,0.0,2.0,1.0,21,25.0,0
959855,581659,2009,20801142,LeBron James,CLE,"APR 05, 2009",CLE vs. SAS,W,37,14,21.0,0.667,2.0,5.0,0.4,8,8.0,1.0,0.0,7.0,7.0,6.0,1.0,0.0,2.0,1.0,38,7.0,0
959856,581660,2009,20801130,LeBron James,CLE,"APR 03, 2009",CLE @ ORL,L,32,7,20.0,0.35,2.0,5.0,0.4,10,10.0,1.0,1.0,8.0,9.0,5.0,1.0,0.0,2.0,1.0,26,-26.0,0
959857,581661,2009,20801123,LeBron James,CLE,"APR 02, 2009",CLE @ WAS,L,38,11,18.0,0.611,4.0,8.0,0.5,5,7.0,0.714,1.0,8.0,9.0,6.0,0.0,0.0,6.0,1.0,31,-13.0,0
959858,581662,2009,20801105,LeBron James,CLE,"MAR 31, 2009",CLE vs. DET,W,41,9,24.0,0.375,0.0,2.0,0.0,7,8.0,0.875,1.0,11.0,12.0,3.0,3.0,1.0,1.0,0.0,25,10.0,0
959859,581663,2009,20801091,LeBron James,CLE,"MAR 29, 2009",CLE vs. DAL,W,31,9,22.0,0.409,2.0,4.0,0.5,4,5.0,0.8,1.0,5.0,6.0,12.0,1.0,2.0,0.0,0.0,24,15.0,0
959860,581664,2009,20801077,LeBron James,CLE,"MAR 27, 2009",CLE vs. MIN,W,34,8,14.0,0.571,2.0,3.0,0.667,7,10.0,0.7,2.0,10.0,12.0,7.0,0.0,0.0,5.0,0.0,25,25.0,0
959861,581643,2009,20900162,LeBron James,CLE,"NOV 18, 2009",CLE @ WAS,L,35,12,20.0,0.6,3.0,7.0,0.429,7,8.0,0.875,0.0,2.0,2.0,9.0,2.0,0.0,6.0,4.0,34,-12.0,0
959862,581641,2009,20900184,LeBron James,CLE,"NOV 21, 2009",CLE vs. PHI,W,39,13,20.0,0.65,2.0,4.0,0.5,4,6.0,0.667,0.0,7.0,7.0,9.0,0.0,0.0,5.0,3.0,32,11.0,0
959863,581657,2009,20801177,LeBron James,CLE,"APR 10, 2009",CLE @ PHI,W,37,8,17.0,0.471,1.0,4.0,0.25,10,12.0,0.833,0.0,2.0,2.0,10.0,0.0,1.0,1.0,4.0,27,8.0,0
959864,581621,2009,20900459,LeBron James,CLE,"DEC 30, 2009",CLE vs. ATL,W,43,15,23.0,0.652,4.0,6.0,0.667,14,16.0,0.875,3.0,7.0,10.0,6.0,2.0,2.0,3.0,3.0,48,7.0,0
959865,581622,2009,20900452,LeBron James,CLE,"DEC 29, 2009",CLE @ ATL,W,40,6,20.0,0.3,0.0,5.0,0.0,2,3.0,0.667,1.0,7.0,8.0,10.0,5.0,1.0,4.0,2.0,14,6.0,0
959866,581623,2009,20900440,LeBron James,CLE,"DEC 27, 2009",CLE vs. HOU,W,29,12,20.0,0.6,2.0,5.0,0.4,3,4.0,0.75,2.0,3.0,5.0,6.0,3.0,1.0,1.0,0.0,29,16.0,0
959867,581624,2009,20900426,LeBron James,CLE,"DEC 25, 2009",CLE @ LAL,W,41,9,19.0,0.474,2.0,7.0,0.286,6,11.0,0.545,0.0,4.0,4.0,9.0,2.0,1.0,7.0,3.0,26,8.0,0
959868,581625,2009,20900423,LeBron James,CLE,"DEC 23, 2009",CLE @ SAC,W,44,14,30.0,0.467,1.0,4.0,0.25,5,7.0,0.714,4.0,12.0,16.0,10.0,0.0,0.0,2.0,1.0,34,26.0,0
959869,581626,2009,20900404,LeBron James,CLE,"DEC 21, 2009",CLE @ PHX,W,38,11,21.0,0.524,1.0,3.0,0.333,6,6.0,1.0,1.0,5.0,6.0,4.0,2.0,0.0,3.0,3.0,29,26.0,0
959870,581627,2009,20900398,LeBron James,CLE,"DEC 20, 2009",CLE @ DAL,L,43,9,23.0,0.391,2.0,6.0,0.333,5,7.0,0.714,0.0,3.0,3.0,6.0,2.0,2.0,2.0,3.0,25,-5.0,0
959871,581640,2009,20900212,LeBron James,CLE,"NOV 25, 2009",CLE @ DET,W,39,12,24.0,0.5,1.0,4.0,0.25,9,11.0,0.818,1.0,7.0,8.0,7.0,1.0,0.0,5.0,2.0,34,12.0,0
959872,581628,2009,20900376,LeBron James,CLE,"DEC 18, 2009",CLE vs. MIL,W,38,6,13.0,0.462,2.0,4.0,0.5,12,14.0,0.857,1.0,9.0,10.0,8.0,0.0,3.0,6.0,1.0,26,3.0,0
959873,581656,2009,20801197,LeBron James,CLE,"APR 12, 2009",CLE vs. BOS,W,30,9,14.0,0.643,5.0,8.0,0.625,6,6.0,1.0,0.0,4.0,4.0,7.0,1.0,1.0,5.0,1.0,29,21.0,0
959874,581654,2009,20900001,LeBron James,CLE,"OCT 27, 2009",CLE vs. BOS,L,45,12,22.0,0.545,4.0,9.0,0.444,10,13.0,0.769,0.0,4.0,4.0,8.0,2.0,4.0,5.0,4.0,38,0.0,0
959875,581655,2009,20801202,LeBron James,CLE,"APR 13, 2009",CLE @ IND,W,39,12,23.0,0.522,2.0,7.0,0.286,11,14.0,0.786,0.0,5.0,5.0,5.0,1.0,0.0,5.0,1.0,37,8.0,0
959876,581642,2009,20900173,LeBron James,CLE,"NOV 20, 2009",CLE @ IND,W,38,13,25.0,0.52,1.0,3.0,0.333,13,14.0,0.929,2.0,7.0,9.0,7.0,1.0,1.0,2.0,1.0,40,4.0,0
959877,581645,2009,20900137,LeBron James,CLE,"NOV 14, 2009",CLE vs. UTA,W,38,6,15.0,0.4,0.0,3.0,0.0,9,12.0,0.75,0.0,6.0,6.0,9.0,2.0,1.0,2.0,1.0,21,6.0,0
959878,581646,2009,20900122,LeBron James,CLE,"NOV 12, 2009",CLE @ MIA,W,39,8,20.0,0.4,2.0,4.0,0.5,16,18.0,0.889,1.0,3.0,4.0,7.0,2.0,1.0,2.0,2.0,34,6.0,0
959879,581647,2009,20900117,LeBron James,CLE,"NOV 11, 2009",CLE @ ORL,W,39,13,23.0,0.565,2.0,3.0,0.667,8,9.0,0.889,2.0,6.0,8.0,4.0,1.0,0.0,4.0,2.0,36,7.0,0
959880,581648,2009,20900080,LeBron James,CLE,"NOV 06, 2009",CLE @ NYK,W,36,12,17.0,0.706,2.0,4.0,0.5,7,9.0,0.778,0.0,8.0,8.0,9.0,3.0,0.0,7.0,3.0,33,8.0,0
959881,581649,2009,20900070,LeBron James,CLE,"NOV 05, 2009",CLE vs. CHI,L,38,9,17.0,0.529,1.0,4.0,0.25,6,9.0,0.667,0.0,7.0,7.0,6.0,1.0,1.0,3.0,0.0,25,-1.0,0
959882,581650,2009,20900051,LeBron James,CLE,"NOV 03, 2009",CLE vs. WAS,W,36,7,16.0,0.438,2.0,7.0,0.286,11,13.0,0.846,3.0,5.0,8.0,6.0,3.0,0.0,4.0,0.0,27,5.0,0
959883,581651,2009,20900033,LeBron James,CLE,"OCT 31, 2009",CLE vs. CHA,W,37,5,11.0,0.455,0.0,1.0,0.0,4,6.0,0.667,1.0,6.0,7.0,9.0,0.0,0.0,4.0,1.0,14,19.0,0
959884,581652,2009,20900026,LeBron James,CLE,"OCT 30, 2009",CLE @ MIN,W,33,10,18.0,0.556,2.0,3.0,0.667,2,3.0,0.667,2.0,7.0,9.0,6.0,1.0,1.0,2.0,1.0,24,17.0,0
959885,581653,2009,20900007,LeBron James,CLE,"OCT 28, 2009",CLE @ TOR,L,40,7,19.0,0.368,1.0,5.0,0.2,8,14.0,0.571,2.0,9.0,11.0,12.0,2.0,0.0,4.0,1.0,23,2.0,0
959886,581644,2009,20900150,LeBron James,CLE,"NOV 17, 2009",CLE vs. GSW,W,39,11,19.0,0.579,1.0,5.0,0.2,8,10.0,0.8,0.0,5.0,5.0,12.0,1.0,2.0,2.0,2.0,31,8.0,0
959887,581629,2009,20900361,LeBron James,CLE,"DEC 16, 2009",CLE @ PHI,W,40,12,26.0,0.462,3.0,6.0,0.5,9,11.0,0.818,1.0,5.0,6.0,7.0,3.0,1.0,3.0,2.0,36,10.0,0
959888,581631,2009,20900342,LeBron James,CLE,"DEC 13, 2009",CLE @ OKC,W,39,16,29.0,0.552,5.0,8.0,0.625,7,10.0,0.7,0.0,7.0,7.0,6.0,4.0,1.0,1.0,1.0,44,13.0,0
959889,581704,2009,20800476,LeBron James,CLE,"JAN 02, 2009",CLE vs. CHI,W,37,3,8.0,0.375,2.0,3.0,0.667,8,8.0,1.0,1.0,9.0,10.0,11.0,2.0,3.0,5.0,1.0,16,27.0,0
959890,581692,2009,20800679,LeBron James,CLE,"JAN 29, 2009",CLE @ ORL,L,38,10,27.0,0.37,0.0,2.0,0.0,3,6.0,0.5,1.0,7.0,8.0,8.0,1.0,1.0,2.0,1.0,23,-9.0,0
959891,581690,2009,20800704,LeBron James,CLE,"FEB 01, 2009",CLE @ DET,W,39,12,25.0,0.48,3.0,8.0,0.375,6,11.0,0.545,4.0,0.0,4.0,8.0,1.0,1.0,5.0,3.0,33,-8.0,0
959892,581678,2009,20800885,LeBron James,CLE,"MAR 01, 2009",CLE @ ATL,W,44,8,20.0,0.4,2.0,7.0,0.286,8,14.0,0.571,1.0,5.0,6.0,11.0,1.0,2.0,0.0,3.0,26,4.0,0
959893,581669,2009,20801002,LeBron James,CLE,"MAR 17, 2009",CLE vs. ORL,W,43,15,27.0,0.556,4.0,7.0,0.571,9,10.0,0.9,2.0,10.0,12.0,8.0,4.0,1.0,6.0,1.0,43,5.0,0
959894,581670,2009,20800986,LeBron James,CLE,"MAR 15, 2009",CLE vs. NYK,W,40,9,17.0,0.529,0.0,3.0,0.0,1,3.0,0.333,1.0,7.0,8.0,10.0,4.0,3.0,3.0,1.0,19,-1.0,0
959895,581671,2009,20800977,LeBron James,CLE,"MAR 13, 2009",CLE @ SAC,W,47,16,30.0,0.533,4.0,11.0,0.364,15,17.0,0.882,0.0,4.0,4.0,9.0,2.0,3.0,3.0,2.0,51,6.0,0
959896,581672,2009,20800967,LeBron James,CLE,"MAR 12, 2009",CLE @ PHX,W,43,10,24.0,0.417,3.0,8.0,0.375,11,13.0,0.846,6.0,4.0,10.0,13.0,3.0,3.0,3.0,0.0,34,7.0,0
959897,581673,2009,20800954,LeBron James,CLE,"MAR 10, 2009",CLE @ LAC,W,44,10,23.0,0.435,0.0,6.0,0.0,12,16.0,0.75,4.0,9.0,13.0,11.0,2.0,2.0,4.0,2.0,32,7.0,0
959898,581674,2009,20800928,LeBron James,CLE,"MAR 07, 2009",CLE vs. MIA,W,43,5,15.0,0.333,0.0,3.0,0.0,4,7.0,0.571,2.0,8.0,10.0,12.0,1.0,1.0,2.0,0.0,14,10.0,0
959899,581675,2009,20800920,LeBron James,CLE,"MAR 06, 2009",CLE @ BOS,L,38,5,15.0,0.333,2.0,5.0,0.4,9,12.0,0.75,0.0,6.0,6.0,5.0,1.0,0.0,4.0,1.0,21,-1.0,0
959900,581691,2009,20800686,LeBron James,CLE,"JAN 30, 2009",CLE vs. LAC,W,37,9,17.0,0.529,2.0,4.0,0.5,5,6.0,0.833,0.0,7.0,7.0,6.0,3.0,1.0,3.0,2.0,25,32.0,0
959901,581630,2009,20900352,LeBron James,CLE,"DEC 15, 2009",CLE vs. NJN,W,40,9,19.0,0.474,1.0,5.0,0.2,4,6.0,0.667,1.0,5.0,6.0,7.0,2.0,0.0,6.0,3.0,23,7.0,0
959902,581703,2009,20800496,LeBron James,CLE,"JAN 04, 2009",CLE @ WAS,L,41,11,22.0,0.5,3.0,9.0,0.333,5,8.0,0.625,0.0,6.0,6.0,10.0,1.0,2.0,7.0,4.0,30,0.0,0
959903,581701,2009,20800531,LeBron James,CLE,"JAN 09, 2009",CLE vs. BOS,W,36,13,25.0,0.52,3.0,7.0,0.429,9,9.0,1.0,1.0,6.0,7.0,6.0,4.0,3.0,3.0,2.0,38,20.0,0
959904,581632,2009,20900325,LeBron James,CLE,"DEC 11, 2009",CLE vs. POR,W,38,14,24.0,0.583,1.0,2.0,0.5,4,6.0,0.667,1.0,6.0,7.0,7.0,1.0,2.0,4.0,1.0,33,8.0,0
959905,581633,2009,20900314,LeBron James,CLE,"DEC 09, 2009",CLE @ HOU,L,40,8,21.0,0.381,2.0,4.0,0.5,9,10.0,0.9,1.0,5.0,6.0,7.0,1.0,1.0,5.0,2.0,27,-13.0,0
959906,581634,2009,20900304,LeBron James,CLE,"DEC 08, 2009",CLE @ MEM,L,45,14,29.0,0.483,4.0,11.0,0.364,11,12.0,0.917,4.0,9.0,13.0,6.0,0.0,1.0,5.0,2.0,43,6.0,0
959907,581635,2009,20900292,LeBron James,CLE,"DEC 06, 2009",CLE @ MIL,W,32,4,10.0,0.4,0.0,0.0,0.0,6,7.0,0.857,1.0,4.0,5.0,10.0,1.0,1.0,5.0,2.0,14,8.0,0
959908,581636,2009,20900274,LeBron James,CLE,"DEC 04, 2009",CLE vs. CHI,W,34,8,17.0,0.471,1.0,3.0,0.333,6,10.0,0.6,0.0,6.0,6.0,11.0,0.0,0.0,1.0,1.0,23,19.0,0
